UserID;Country;Group
19231;NA;Control
19232;SEA;Control
19233;US;Target
19234;EU;Target
19235;NA;Target
19236;SEA;Target
19237;US;Control
19238;EU;Control
19239;NA;Control
19240;SEA;Control
19241;US;Target
19242;EU;Target
19243;NA;Target
19244;SEA;Target
19245;US;Control
19246;EU;Control
19247;NA;Control
19248;SEA;Control
19249;US;Target
19250;EU;Target
19251;NA;Target
19252;SEA;Target
19253;US;Control
19254;EU;Control
19255;NA;Control
19256;SEA;Control
19257;US;Target
19258;EU;Target
19259;NA;Target
19260;SEA;Target
19261;US;Control
19262;EU;Control
19263;NA;Control
19264;SEA;Control
19265;US;Target
19266;EU;Target
19267;NA;Target
19268;SEA;Target
19269;US;Control
19270;EU;Control
19271;NA;Control
19272;SEA;Control
19273;US;Target
19274;EU;Target
19275;NA;Target
19276;SEA;Target
19277;US;Control
19278;EU;Control
19279;NA;Control
19280;SEA;Control
19281;US;Target
19282;EU;Target
19283;NA;Target
19284;SEA;Target
19285;US;Control
19286;EU;Control
19287;NA;Control
19288;SEA;Control
19289;US;Target
19290;EU;Target
19291;NA;Target
19292;SEA;Target
19293;US;Control
19294;EU;Control
19295;NA;Control
19296;SEA;Control
19297;US;Target
19298;EU;Target
19299;NA;Target
19300;SEA;Target
19301;US;Control
19302;EU;Control
19303;NA;Control
19304;SEA;Control
19305;US;Target
19306;EU;Target
19307;NA;Target
19308;SEA;Target
19309;US;Control
19310;EU;Control
19311;NA;Control
19312;SEA;Control
19313;US;Target
19314;EU;Target
19315;NA;Target
19316;SEA;Target
19317;US;Control
19318;EU;Control
19319;NA;Control
19320;SEA;Control
19321;US;Target
19322;EU;Target
19323;NA;Target
19324;SEA;Target
19325;US;Control
19326;EU;Control
19327;NA;Control
19328;SEA;Control
19329;US;Target
19330;EU;Target
19331;NA;Target
19332;SEA;Target
19333;US;Control
19334;EU;Control
19335;NA;Control
19336;SEA;Control
19337;US;Target
19338;EU;Target
19339;NA;Target
19340;SEA;Target
19341;US;Control
19342;EU;Control
19343;NA;Control
19344;SEA;Control
19345;US;Target
19346;EU;Target
19347;NA;Target
19348;SEA;Target
19349;US;Control
19350;EU;Control
19351;NA;Control
19352;SEA;Control
19353;US;Target
19354;EU;Target
19355;NA;Target
19356;SEA;Target
19357;US;Control
19358;EU;Control
19359;NA;Control
19360;SEA;Control
19361;US;Target
19362;EU;Target
19363;NA;Target
19364;SEA;Target
19365;US;Control
19366;EU;Control
19367;NA;Control
19368;SEA;Control
19369;US;Target
19370;EU;Target
19371;NA;Target
19372;SEA;Target
19373;US;Control
19374;EU;Control
19375;NA;Control
19376;SEA;Control
19377;US;Target
19378;EU;Target
19379;NA;Target
19380;SEA;Target
19381;US;Control
19382;EU;Control
19383;NA;Control
19384;SEA;Control
19385;US;Target
19386;EU;Target
19387;NA;Target
19388;SEA;Target
19389;US;Control
19390;EU;Control
19391;NA;Control
19392;SEA;Control
19393;US;Target
19394;EU;Target
19395;NA;Target
19396;SEA;Target
19397;US;Control
19398;EU;Control
19399;NA;Control
19400;SEA;Control
19401;US;Target
19402;EU;Target
19403;NA;Target
19404;SEA;Target
19405;US;Control
19406;EU;Control
19407;NA;Control
19408;SEA;Control
19409;US;Target
19410;EU;Target
19411;NA;Target
19412;SEA;Target
19413;US;Control
19414;EU;Control
19415;NA;Control
19416;SEA;Control
19417;US;Target
19418;EU;Target
19419;NA;Target
19420;SEA;Target
19421;US;Control
19422;EU;Control
19423;NA;Control
19424;SEA;Control
19425;US;Target
19426;EU;Target
19427;NA;Target
19428;SEA;Target
19429;US;Control
19430;EU;Control
19431;NA;Control
19432;SEA;Control
19433;US;Target
19434;EU;Target
19435;NA;Target
19436;SEA;Target
19437;US;Control
19438;EU;Control
19439;NA;Control
19440;SEA;Control
19441;US;Target
19442;EU;Target
19443;NA;Target
19444;SEA;Target
19445;US;Control
19446;EU;Control
19447;NA;Control
19448;SEA;Control
19449;US;Target
19450;EU;Target
19451;NA;Target
19452;SEA;Target
19453;US;Control
19454;EU;Control
19455;NA;Control
19456;SEA;Control
19457;US;Target
19458;EU;Target
19459;NA;Target
19460;SEA;Target
19461;US;Control
19462;EU;Control
19463;NA;Control
19464;SEA;Control
19465;US;Target
19466;EU;Target
19467;NA;Target
19468;SEA;Target
19469;US;Control
19470;EU;Control
19471;NA;Control
19472;SEA;Control
19473;US;Target
19474;EU;Target
19475;NA;Target
19476;SEA;Target
19477;US;Control
19478;EU;Control
19479;NA;Control
19480;SEA;Control
19481;US;Target
19482;EU;Target
19483;NA;Target
19484;SEA;Target
19485;US;Control
19486;EU;Control
19487;NA;Control
19488;SEA;Control
19489;US;Target
19490;EU;Target
19491;NA;Target
19492;SEA;Target
19493;US;Control
19494;EU;Control
19495;NA;Control
19496;SEA;Control
19497;US;Target
19498;EU;Target
19499;NA;Target
19500;SEA;Target
19501;US;Control
19502;EU;Control
19503;NA;Control
19504;SEA;Control
19505;US;Target
19506;EU;Target
19507;NA;Target
19508;SEA;Target
19509;US;Control
19510;EU;Control
19511;NA;Control
19512;SEA;Control
19513;US;Target
19514;EU;Target
19515;NA;Target
19516;SEA;Target
19517;US;Control
19518;EU;Control
19519;NA;Control
19520;SEA;Control
19521;US;Target
19522;EU;Target
19523;NA;Target
19524;SEA;Target
19525;US;Control
19526;EU;Control
19527;NA;Control
19528;SEA;Control
19529;US;Target
19530;EU;Target
19531;NA;Target
19532;SEA;Target
19533;US;Control
19534;EU;Control
19535;NA;Control
19536;SEA;Control
19537;US;Target
19538;EU;Target
19539;NA;Target
19540;SEA;Target
19541;US;Control
19542;EU;Control
19543;NA;Control
19544;SEA;Control
19545;US;Target
19546;EU;Target
19547;NA;Target
19548;SEA;Target
19549;US;Control
19550;EU;Control
19551;NA;Control
19552;SEA;Control
19553;US;Target
19554;EU;Target
19555;NA;Target
19556;SEA;Target
19557;US;Control
19558;EU;Control
19559;NA;Control
19560;SEA;Control
19561;US;Target
19562;EU;Target
19563;NA;Target
19564;SEA;Target
19565;US;Control
19566;EU;Control
19567;NA;Control
19568;SEA;Control
19569;US;Target
19570;EU;Target
19571;NA;Target
19572;SEA;Target
19573;US;Control
19574;EU;Control
19575;NA;Control
19576;SEA;Control
19577;US;Target
19578;EU;Target
19579;NA;Target
19580;SEA;Target
19581;US;Control
19582;EU;Control
19583;NA;Control
19584;SEA;Control
19585;US;Target
19586;EU;Target
19587;NA;Target
19588;SEA;Target
19589;US;Control
19590;EU;Control
19591;NA;Control
19592;SEA;Control
19593;US;Target
19594;EU;Target
19595;NA;Target
19596;SEA;Target
19597;US;Control
19598;EU;Control
19599;NA;Control
19600;SEA;Control
19601;US;Target
19602;EU;Target
19603;NA;Target
19604;SEA;Target
19605;US;Control
19606;EU;Control
19607;NA;Control
19608;SEA;Control
19609;US;Target
19610;EU;Target
19611;NA;Target
19612;SEA;Target
19613;US;Control
19614;EU;Control
19615;NA;Control
19616;SEA;Control
19617;US;Target
19618;EU;Target
19619;NA;Target
19620;SEA;Target
19621;US;Control
19622;EU;Control
19623;NA;Control
19624;SEA;Control
19625;US;Target
19626;EU;Target
19627;NA;Target
19628;SEA;Target
19629;US;Control
19630;EU;Control
19631;NA;Control
19632;SEA;Control
19633;US;Target
19634;EU;Target
19635;NA;Target
19636;SEA;Target
19637;US;Control
19638;EU;Control
19639;NA;Control
19640;SEA;Control
19641;US;Target
19642;EU;Target
19643;NA;Target
19644;SEA;Target
19645;US;Control
19646;EU;Control
19647;NA;Control
19648;SEA;Control
19649;US;Target
19650;EU;Target
19651;NA;Target
19652;SEA;Target
19653;US;Control
19654;EU;Control
19655;NA;Control
19656;SEA;Control
19657;US;Target
19658;EU;Target
19659;NA;Target
19660;SEA;Target
19661;US;Control
19662;EU;Control
19663;NA;Control
19664;SEA;Control
19665;US;Target
19666;EU;Target
19667;NA;Target
19668;SEA;Target
19669;US;Control
19670;EU;Control
19671;NA;Control
19672;SEA;Control
19673;US;Target
19674;EU;Target
19675;NA;Target
19676;SEA;Target
19677;US;Control
19678;EU;Control
19679;NA;Control
19680;SEA;Control
19681;US;Target
19682;EU;Target
19683;NA;Target
19684;SEA;Target
19685;US;Control
19686;EU;Control
19687;NA;Control
19688;SEA;Control
19689;US;Target
19690;EU;Target
19691;NA;Target
19692;SEA;Target
19693;US;Control
19694;EU;Control
19695;NA;Control
19696;SEA;Control
19697;US;Target
19698;EU;Target
19699;NA;Target
19700;SEA;Target
19701;US;Control
19702;EU;Control
19703;NA;Control
19704;SEA;Control
19705;US;Target
19706;EU;Target
19707;NA;Target
19708;SEA;Target
19709;US;Control
19710;EU;Control
19711;NA;Control
19712;SEA;Control
19713;US;Target
19714;EU;Target
19715;NA;Target
19716;SEA;Target
19717;US;Control
19718;EU;Control
19719;NA;Control
19720;SEA;Control
19721;US;Target
19722;EU;Target
19723;NA;Target
19724;SEA;Target
19725;US;Control
19726;EU;Control
19727;NA;Control
19728;SEA;Control
19729;US;Target
19730;EU;Target
19731;NA;Target
19732;SEA;Target
19733;US;Control
19734;EU;Control
19735;NA;Control
19736;SEA;Control
19737;US;Target
19738;EU;Target
19739;NA;Target
19740;SEA;Target
19741;US;Control
19742;EU;Control
19743;NA;Control
19744;SEA;Control
19745;US;Target
19746;EU;Target
19747;NA;Target
19748;SEA;Target
19749;US;Control
19750;EU;Control
19751;NA;Control
19752;SEA;Control
19753;US;Target
19754;EU;Target
19755;NA;Target
19756;SEA;Target
19757;US;Control
19758;EU;Control
19759;NA;Control
19760;SEA;Control
19761;US;Target
19762;EU;Target
19763;NA;Target
19764;SEA;Target
19765;US;Control
19766;EU;Control
19767;NA;Control
19768;SEA;Control
19769;US;Target
19770;EU;Target
19771;NA;Target
19772;SEA;Target
19773;US;Control
19774;EU;Control
19775;NA;Control
19776;SEA;Control
19777;US;Target
19778;EU;Target
19779;NA;Target
19780;SEA;Target
19781;US;Control
19782;EU;Control
19783;NA;Control
19784;SEA;Control
19785;US;Target
19786;EU;Target
19787;NA;Target
19788;SEA;Target
19789;US;Control
19790;EU;Control
19791;NA;Control
19792;SEA;Control
19793;US;Target
19794;EU;Target
19795;NA;Target
19796;SEA;Target
19797;US;Control
19798;EU;Control
19799;NA;Control
19800;SEA;Control
19801;US;Target
19802;EU;Target
19803;NA;Target
19804;SEA;Target
19805;US;Control
19806;EU;Control
19807;NA;Control
19808;SEA;Control
19809;US;Target
19810;EU;Target
19811;NA;Target
19812;SEA;Target
19813;US;Control
19814;EU;Control
19815;NA;Control
19816;SEA;Control
19817;US;Target
19818;EU;Target
19819;NA;Target
19820;SEA;Target
19821;US;Control
19822;EU;Control
19823;NA;Control
19824;SEA;Control
19825;US;Target
19826;EU;Target
19827;NA;Target
19828;SEA;Target
19829;US;Control
19830;EU;Control
19831;NA;Control
19832;SEA;Control
19833;US;Target
19834;EU;Target
19835;NA;Target
19836;SEA;Target
19837;US;Control
19838;EU;Control
19839;NA;Control
19840;SEA;Control
19841;US;Target
19842;EU;Target
19843;NA;Target
19844;SEA;Target
19845;US;Control
19846;EU;Control
19847;NA;Control
19848;SEA;Control
19849;US;Target
19850;EU;Target
19851;NA;Target
19852;SEA;Target
19853;US;Control
19854;EU;Control
19855;NA;Control
19856;SEA;Control
19857;US;Target
19858;EU;Target
19859;NA;Target
19860;SEA;Target
19861;US;Control
19862;EU;Control
19863;NA;Control
19864;SEA;Control
19865;US;Target
19866;EU;Target
19867;NA;Target
19868;SEA;Target
19869;US;Control
19870;EU;Control
19871;NA;Control
19872;SEA;Control
19873;US;Target
19874;EU;Target
19875;NA;Target
19876;SEA;Target
19877;US;Control
19878;EU;Control
19879;NA;Control
19880;SEA;Control
19881;US;Target
19882;EU;Target
19883;NA;Target
19884;SEA;Target
19885;US;Control
19886;EU;Control
19887;NA;Control
19888;SEA;Control
19889;US;Target
19890;EU;Target
19891;NA;Target
19892;SEA;Target
19893;US;Control
19894;EU;Control
19895;NA;Control
19896;SEA;Control
19897;US;Target
19898;EU;Target
19899;NA;Target
19900;SEA;Target
19901;US;Control
19902;EU;Control
19903;NA;Control
19904;SEA;Control
19905;US;Target
19906;EU;Target
19907;NA;Target
19908;SEA;Target
19909;US;Control
19910;EU;Control
19911;NA;Control
19912;SEA;Control
19913;US;Target
19914;EU;Target
19915;NA;Target
19916;SEA;Target
19917;US;Control
19918;EU;Control
19919;NA;Control
19920;SEA;Control
19921;US;Target
19922;EU;Target
19923;NA;Target
19924;SEA;Target
19925;US;Control
19926;EU;Control
19927;NA;Control
19928;SEA;Control
19929;US;Target
19930;EU;Target
19931;NA;Target
19932;SEA;Target
19933;US;Control
19934;EU;Control
19935;NA;Control
19936;SEA;Control
19937;US;Target
19938;EU;Target
19939;NA;Target
19940;SEA;Target
19941;US;Control
19942;EU;Control
19943;NA;Control
19944;SEA;Control
19945;US;Target
19946;EU;Target
19947;NA;Target
19948;SEA;Target
19949;US;Control
19950;EU;Control
19951;NA;Control
19952;SEA;Control
19953;US;Target
19954;EU;Target
19955;NA;Target
19956;SEA;Target
19957;US;Control
19958;EU;Control
19959;NA;Control
19960;SEA;Control
19961;US;Target
19962;EU;Target
19963;NA;Target
19964;SEA;Target
19965;US;Control
19966;EU;Control
19967;NA;Control
19968;SEA;Control
19969;US;Target
19970;EU;Target
19971;NA;Target
19972;SEA;Target
19973;US;Control
19974;EU;Control
19975;NA;Control
19976;SEA;Control
19977;US;Target
19978;EU;Target
19979;NA;Target
19980;SEA;Target
19981;US;Control
19982;EU;Control
19983;NA;Control
19984;SEA;Control
19985;US;Target
19986;EU;Target
19987;NA;Target
19988;SEA;Target
19989;US;Control
19990;EU;Control
19991;NA;Control
19992;SEA;Control
19993;US;Target
19994;EU;Target
19995;NA;Target
19996;SEA;Target
19997;US;Control
19998;EU;Control
19999;NA;Control
20000;SEA;Control
20001;US;Target
20002;EU;Target
20003;NA;Target
20004;SEA;Target
20005;US;Control
20006;EU;Control
20007;NA;Control
20008;SEA;Control
20009;US;Target
20010;EU;Target
20011;NA;Target
20012;SEA;Target
20013;US;Control
20014;EU;Control
20015;NA;Control
20016;SEA;Control
20017;US;Target
20018;EU;Target
20019;NA;Target
20020;SEA;Target
20021;US;Control
20022;EU;Control
20023;NA;Control
20024;SEA;Control
20025;US;Target
20026;EU;Target
20027;NA;Target
20028;SEA;Target
20029;US;Control
20030;EU;Control
20031;NA;Control
20032;SEA;Control
20033;US;Target
20034;EU;Target
20035;NA;Target
20036;SEA;Target
20037;US;Control
20038;EU;Control
20039;NA;Control
20040;SEA;Control
20041;US;Target
20042;EU;Target
20043;NA;Target
20044;SEA;Target
20045;US;Control
20046;EU;Control
20047;NA;Control
20048;SEA;Control
20049;US;Target
20050;EU;Target
20051;NA;Target
20052;SEA;Target
20053;US;Control
20054;EU;Control
20055;NA;Control
20056;SEA;Control
20057;US;Target
20058;EU;Target
20059;NA;Target
20060;SEA;Target
20061;US;Control
20062;EU;Control
20063;NA;Control
20064;SEA;Control
20065;US;Target
20066;EU;Target
20067;NA;Target
20068;SEA;Target
20069;US;Control
20070;EU;Control
20071;NA;Control
20072;SEA;Control
20073;US;Target
20074;EU;Target
20075;NA;Target
20076;SEA;Target
20077;US;Control
20078;EU;Control
20079;NA;Control
20080;SEA;Control
20081;US;Target
20082;EU;Target
20083;NA;Target
20084;SEA;Target
20085;US;Control
20086;EU;Control
20087;NA;Control
20088;SEA;Control
20089;US;Target
20090;EU;Target
20091;NA;Target
20092;SEA;Target
20093;US;Control
20094;EU;Control
20095;NA;Control
20096;SEA;Control
20097;US;Target
20098;EU;Target
20099;NA;Target
20100;SEA;Target
20101;US;Control
20102;EU;Control
20103;NA;Control
20104;SEA;Control
20105;US;Target
20106;EU;Target
20107;NA;Target
20108;SEA;Target
20109;US;Control
20110;EU;Control
20111;NA;Control
20112;SEA;Control
20113;US;Target
20114;EU;Target
20115;NA;Target
20116;SEA;Target
20117;US;Control
20118;EU;Control
20119;NA;Control
20120;SEA;Control
20121;US;Target
20122;EU;Target
20123;NA;Target
20124;SEA;Target
20125;US;Control
20126;EU;Control
20127;NA;Control
20128;SEA;Control
20129;US;Target
20130;EU;Target
20131;NA;Target
20132;SEA;Target
20133;US;Control
20134;EU;Control
20135;NA;Control
20136;SEA;Control
20137;US;Target
20138;EU;Target
20139;NA;Target
20140;SEA;Target
20141;US;Control
20142;EU;Control
20143;NA;Control
20144;SEA;Control
20145;US;Target
20146;EU;Target
20147;NA;Target
20148;SEA;Target
20149;US;Control
20150;EU;Control
20151;NA;Control
20152;SEA;Control
20153;US;Target
20154;EU;Target
20155;NA;Target
20156;SEA;Target
20157;US;Control
20158;EU;Control
20159;NA;Control
20160;SEA;Control
20161;US;Target
20162;EU;Target
20163;NA;Target
20164;SEA;Target
20165;US;Control
20166;EU;Control
20167;NA;Control
20168;SEA;Control
20169;US;Target
20170;EU;Target
20171;NA;Target
20172;SEA;Target
20173;US;Control
20174;EU;Control
20175;NA;Control
20176;SEA;Control
20177;US;Target
20178;EU;Target
20179;NA;Target
20180;SEA;Target
20181;US;Control
20182;EU;Control
20183;NA;Control
20184;SEA;Control
20185;US;Target
20186;EU;Target
20187;NA;Target
20188;SEA;Target
20189;US;Control
20190;EU;Control
20191;NA;Control
20192;SEA;Control
20193;US;Target
20194;EU;Target
20195;NA;Target
20196;SEA;Target
20197;US;Control
20198;EU;Control
20199;NA;Control
20200;SEA;Control
20201;US;Target
20202;EU;Target
20203;NA;Target
20204;SEA;Target
20205;US;Control
20206;EU;Control
20207;NA;Control
20208;SEA;Control
20209;US;Target
20210;EU;Target
20211;NA;Target
20212;SEA;Target
20213;US;Control
20214;EU;Control
20215;NA;Control
20216;SEA;Control
20217;US;Target
20218;EU;Target
20219;NA;Target
20220;SEA;Target
20221;US;Control
20222;EU;Control
20223;NA;Control
20224;SEA;Control
20225;US;Target
20226;EU;Target
20227;NA;Target
20228;SEA;Target
20229;US;Control
20230;EU;Control
20231;NA;Control
20232;SEA;Control
20233;US;Target
20234;EU;Target
20235;NA;Target
20236;SEA;Target
20237;US;Control
20238;EU;Control
20239;NA;Control
20240;SEA;Control
20241;US;Target
20242;EU;Target
20243;NA;Target
20244;SEA;Target
20245;US;Control
20246;EU;Control
20247;NA;Control
20248;SEA;Control
20249;US;Target
20250;EU;Target
20251;NA;Target
20252;SEA;Target
20253;US;Control
20254;EU;Control
20255;NA;Control
20256;SEA;Control
20257;US;Target
20258;EU;Target
20259;NA;Target
20260;SEA;Target
20261;US;Control
20262;EU;Control
20263;NA;Control
20264;SEA;Control
20265;US;Target
20266;EU;Target
20267;NA;Target
20268;SEA;Target
20269;US;Control
20270;EU;Control
20271;NA;Control
20272;SEA;Control
20273;US;Target
20274;EU;Target
20275;NA;Target
20276;SEA;Target
20277;US;Control
20278;EU;Control
20279;NA;Control
20280;SEA;Control
20281;US;Target
20282;EU;Target
20283;NA;Target
20284;SEA;Target
20285;US;Control
20286;EU;Control
20287;NA;Control
20288;SEA;Control
20289;US;Target
20290;EU;Target
20291;NA;Target
20292;SEA;Target
20293;US;Control
20294;EU;Control
20295;NA;Control
20296;SEA;Control
20297;US;Target
20298;EU;Target
20299;NA;Target
20300;SEA;Target
20301;US;Control
20302;EU;Control
20303;NA;Control
20304;SEA;Control
20305;US;Target
20306;EU;Target
20307;NA;Target
20308;SEA;Target
20309;US;Control
20310;EU;Control
20311;NA;Control
20312;SEA;Control
20313;US;Target
20314;EU;Target
20315;NA;Target
20316;SEA;Target
20317;US;Control
20318;EU;Control
20319;NA;Control
20320;SEA;Control
20321;US;Target
20322;EU;Target
20323;NA;Target
20324;SEA;Target
20325;US;Control
20326;EU;Control
20327;NA;Control
20328;SEA;Control
20329;US;Target
20330;EU;Target
20331;NA;Target
20332;SEA;Target
20333;US;Control
20334;EU;Control
20335;NA;Control
20336;SEA;Control
20337;US;Target
20338;EU;Target
20339;NA;Target
20340;SEA;Target
20341;US;Control
20342;EU;Control
20343;NA;Control
20344;SEA;Control
20345;US;Target
20346;EU;Target
20347;NA;Target
20348;SEA;Target
20349;US;Control
20350;EU;Control
20351;NA;Control
20352;SEA;Control
20353;US;Target
20354;EU;Target
20355;NA;Target
20356;SEA;Target
20357;US;Control
20358;EU;Control
20359;NA;Control
20360;SEA;Control
20361;US;Target
20362;EU;Target
20363;NA;Target
20364;SEA;Target
20365;US;Control
20366;EU;Control
20367;NA;Control
20368;SEA;Control
20369;US;Target
20370;EU;Target
20371;NA;Target
20372;SEA;Target
20373;US;Control
20374;EU;Control
20375;NA;Control
20376;SEA;Control
20377;US;Target
20378;EU;Target
20379;NA;Target
20380;SEA;Target
20381;US;Control
20382;EU;Control
20383;NA;Control
20384;SEA;Control
20385;US;Target
20386;EU;Target
20387;NA;Target
20388;SEA;Target
20389;US;Control
20390;EU;Control
20391;NA;Control
20392;SEA;Control
20393;US;Target
20394;EU;Target
20395;NA;Target
20396;SEA;Target
20397;US;Control
20398;EU;Control
20399;NA;Control
20400;SEA;Control
20401;US;Target
20402;EU;Target
20403;NA;Target
20404;SEA;Target
20405;US;Control
20406;EU;Control
20407;NA;Control
20408;SEA;Control
20409;US;Target
20410;EU;Target
20411;NA;Target
20412;SEA;Target
20413;US;Control
20414;EU;Control
20415;NA;Control
20416;SEA;Control
20417;US;Target
20418;EU;Target
20419;NA;Target
20420;SEA;Target
20421;US;Control
20422;EU;Control
20423;NA;Control
20424;SEA;Control
20425;US;Target
20426;EU;Target
20427;NA;Target
20428;SEA;Target
20429;US;Control
20430;EU;Control
20431;NA;Control
20432;SEA;Control
20433;US;Target
20434;EU;Target
20435;NA;Target
20436;SEA;Target
20437;US;Control
20438;EU;Control
20439;NA;Control
20440;SEA;Control
20441;US;Target
20442;EU;Target
20443;NA;Target
20444;SEA;Target
20445;US;Control
20446;EU;Control
20447;NA;Control
20448;SEA;Control
20449;US;Target
20450;EU;Target
20451;NA;Target
20452;SEA;Target
20453;US;Control
20454;EU;Control
20455;NA;Control
20456;SEA;Control
20457;US;Target
20458;EU;Target
20459;NA;Target
20460;SEA;Target
20461;US;Control
20462;EU;Control
20463;NA;Control
20464;SEA;Control
20465;US;Target
20466;EU;Target
20467;NA;Target
20468;SEA;Target
20469;US;Control
20470;EU;Control
20471;NA;Control
20472;SEA;Control
20473;US;Target
20474;EU;Target
20475;NA;Target
20476;SEA;Target
20477;US;Control
20478;EU;Control
20479;NA;Control
20480;SEA;Control
20481;US;Target
20482;EU;Target
20483;NA;Target
20484;SEA;Target
20485;US;Control
20486;EU;Control
20487;NA;Control
20488;SEA;Control
20489;US;Target
20490;EU;Target
20491;NA;Target
20492;SEA;Target
20493;US;Control
20494;EU;Control
20495;NA;Control
20496;SEA;Control
20497;US;Target
20498;EU;Target
20499;NA;Target
20500;SEA;Target
20501;US;Control
20502;EU;Control
20503;NA;Control
20504;SEA;Control
20505;US;Target
20506;EU;Target
20507;NA;Target
20508;SEA;Target
20509;US;Control
20510;EU;Control
20511;NA;Control
20512;SEA;Control
20513;US;Target
20514;EU;Target
20515;NA;Target
20516;SEA;Target
20517;US;Control
20518;EU;Control
20519;NA;Control
20520;SEA;Control
20521;US;Target
20522;EU;Target
20523;NA;Target
20524;SEA;Target
20525;US;Control
20526;EU;Control
20527;NA;Control
20528;SEA;Control
20529;US;Target
20530;EU;Target
20531;NA;Target
20532;SEA;Target
20533;US;Control
20534;EU;Control
20535;NA;Control
20536;SEA;Control
20537;US;Target
20538;EU;Target
20539;NA;Target
20540;SEA;Target
20541;US;Control
20542;EU;Control
20543;NA;Control
20544;SEA;Control
20545;US;Target
20546;EU;Target
20547;NA;Target
20548;SEA;Target
20549;US;Control
20550;EU;Control
20551;NA;Control
20552;SEA;Control
20553;US;Target
20554;EU;Target
20555;NA;Target
20556;SEA;Target
20557;US;Control
20558;EU;Control
20559;NA;Control
20560;SEA;Control
20561;US;Target
20562;EU;Target
20563;NA;Target
20564;SEA;Target
20565;US;Control
20566;EU;Control
20567;NA;Control
20568;SEA;Control
20569;US;Target
20570;EU;Target
20571;NA;Target
20572;SEA;Target
20573;US;Control
20574;EU;Control
20575;NA;Control
20576;SEA;Control
20577;US;Target
20578;EU;Target
20579;NA;Target
20580;SEA;Target
20581;US;Control
20582;EU;Control
20583;NA;Control
20584;SEA;Control
20585;US;Target
20586;EU;Target
20587;NA;Target
20588;SEA;Target
20589;US;Control
20590;EU;Control
20591;NA;Control
20592;SEA;Control
20593;US;Target
20594;EU;Target
20595;NA;Target
20596;SEA;Target
20597;US;Control
20598;EU;Control
20599;NA;Control
20600;SEA;Control
20601;US;Target
20602;EU;Target
20603;NA;Target
20604;SEA;Target
20605;US;Control
20606;EU;Control
20607;NA;Control
20608;SEA;Control
20609;US;Target
20610;EU;Target
20611;NA;Target
20612;SEA;Target
20613;US;Control
20614;EU;Control
20615;NA;Control
20616;SEA;Control
20617;US;Target
20618;EU;Target
20619;NA;Target
20620;SEA;Target
20621;US;Control
20622;EU;Control
20623;NA;Control
20624;SEA;Control
20625;US;Target
20626;EU;Target
20627;NA;Target
20628;SEA;Target
20629;US;Control
20630;EU;Control
20631;NA;Control
20632;SEA;Control
20633;US;Target
20634;EU;Target
20635;NA;Target
20636;SEA;Target
20637;US;Control
20638;EU;Control
20639;NA;Control
20640;SEA;Control
20641;US;Target
20642;EU;Target
20643;NA;Target
20644;SEA;Target
20645;US;Control
20646;EU;Control
20647;NA;Control
20648;SEA;Control
20649;US;Target
20650;EU;Target
20651;NA;Target
20652;SEA;Target
20653;US;Control
20654;EU;Control
20655;NA;Control
20656;SEA;Control
20657;US;Target
20658;EU;Target
20659;NA;Target
20660;SEA;Target
20661;US;Control
20662;EU;Control
20663;NA;Control
20664;SEA;Control
20665;US;Target
20666;EU;Target
20667;NA;Target
20668;SEA;Target
20669;US;Control
20670;EU;Control
20671;NA;Control
20672;SEA;Control
20673;US;Target
20674;EU;Target
20675;NA;Target
20676;SEA;Target
20677;US;Control
20678;EU;Control
20679;NA;Control
20680;SEA;Control
20681;US;Target
20682;EU;Target
20683;NA;Target
20684;SEA;Target
20685;US;Control
20686;EU;Control
20687;NA;Control
20688;SEA;Control
20689;US;Target
20690;EU;Target
20691;NA;Target
20692;SEA;Target
20693;US;Control
20694;EU;Control
20695;NA;Control
20696;SEA;Control
20697;US;Target
20698;EU;Target
20699;NA;Target
20700;SEA;Target
20701;US;Control
20702;EU;Control
20703;NA;Control
20704;SEA;Control
20705;US;Target
20706;EU;Target
20707;NA;Target
20708;SEA;Target
20709;US;Control
20710;EU;Control
20711;NA;Control
20712;SEA;Control
20713;US;Target
20714;EU;Target
20715;NA;Target
20716;SEA;Target
20717;US;Control
20718;EU;Control
20719;NA;Control
20720;SEA;Control
20721;US;Target
20722;EU;Target
20723;NA;Target
20724;SEA;Target
20725;US;Control
20726;EU;Control
20727;NA;Control
20728;SEA;Control
20729;US;Target
20730;EU;Target
20731;NA;Target
20732;SEA;Target
20733;US;Control
20734;EU;Control
20735;NA;Control
20736;SEA;Control
20737;US;Target
20738;EU;Target
20739;NA;Target
20740;SEA;Target
20741;US;Control
20742;EU;Control
20743;NA;Control
20744;SEA;Control
20745;US;Target
20746;EU;Target
20747;NA;Target
20748;SEA;Target
20749;US;Control
20750;EU;Control
20751;NA;Control
20752;SEA;Control
20753;US;Target
20754;EU;Target
20755;NA;Target
20756;SEA;Target
20757;US;Control
20758;EU;Control
20759;NA;Control
20760;SEA;Control
20761;US;Target
20762;EU;Target
20763;NA;Target
20764;SEA;Target
20765;US;Control
20766;EU;Control
20767;NA;Control
20768;SEA;Control
20769;US;Target
20770;EU;Target
20771;NA;Target
20772;SEA;Target
20773;US;Control
20774;EU;Control
20775;NA;Control
20776;SEA;Control
20777;US;Target
20778;EU;Target
20779;NA;Target
20780;SEA;Target
20781;US;Control
20782;EU;Control
20783;NA;Control
20784;SEA;Control
